geonameid	name	latitude	longitude	cc	timezone
1260728	Palakkad	10.773	76.654	IN	Asia/Kolkata
1260730	Palghar	19.697	72.765	IN	Asia/Kolkata
1260734	Palera	25.020	79.228	IN	Asia/Kolkata
1260771	Palasa	18.773	84.410	IN	Asia/Kolkata
1260777	Palanpur	24.171	72.438	IN	Asia/Kolkata
1260792	Palakollu	16.517	81.730	IN	Asia/Kolkata
1260793	Palakkodu	12.307	78.070	IN	Asia/Kolkata
1260824	Pakur	24.639	87.842	IN	Asia/Kolkata
1260830	Pakala	13.449	79.115	IN	Asia/Kolkata
1260833	Paithan	19.475	75.386	IN	Asia/Kolkata
1260868	Pahasu	28.172	78.064	IN	Asia/Kolkata
1260909	Padrauna	26.904	83.981	IN	Asia/Kolkata
1260911	Padra	22.240	73.085	IN	Asia/Kolkata
1260918	Padmanabhapuram	8.245	77.326	IN	Asia/Kolkata
1260938	Padampur	29.709	73.625	IN	Asia/Kolkata
1260940	Padampur	20.999	83.063	IN	Asia/Kolkata
1260942	Padam	33.467	76.885	IN	Asia/Kolkata
1260954	Pachperwa	27.512	82.643	IN	Asia/Kolkata
1260959	Pachora	20.667	75.353	IN	Asia/Kolkata
1261008	Ottappalam	10.774	76.378	IN	Asia/Kolkata
1261012	Dharashiv	18.182	76.039	IN	Asia/Kolkata
1261039	Orai	25.990	79.453	IN	Asia/Kolkata
1261045	Ongole	15.504	80.045	IN	Asia/Kolkata
1261066	Okha	22.468	69.070	IN	Asia/Kolkata
1261068	Ozar	20.095	73.928	IN	Asia/Kolkata
1261086	Obra	24.419	82.988	IN	Asia/Kolkata
1261110	Nuzvid	16.789	80.846	IN	Asia/Kolkata
1261122	Nurpur	29.150	78.408	IN	Asia/Kolkata
1261162	Nowrangapur	19.231	82.548	IN	Asia/Kolkata
1261181	North Lakhimpur	27.235	94.104	IN	Asia/Kolkata
1261186	North Guwahati	26.197	91.720	IN	Asia/Kolkata
1261205	Nongstoin	25.517	91.265	IN	Asia/Kolkata
1261227	Nokha	27.562	73.471	IN	Asia/Kolkata
1261234	Nohar	29.183	74.771	IN	Asia/Kolkata
1261242	Noamundi	22.161	85.504	IN	Asia/Kolkata
1261258	Nizamabad	18.672	78.099	IN	Asia/Kolkata
1261285	Nirmali	26.314	86.585	IN	Asia/Kolkata
1261288	Nirmal	19.097	78.344	IN	Asia/Kolkata
1261309	Nipani	16.399	74.383	IN	Asia/Kolkata
1261342	Neem ka Thana	27.740	75.787	IN	Asia/Kolkata
1261369	Nimbahera	24.622	74.680	IN	Asia/Kolkata
1261375	Nimaparha	20.058	86.004	IN	Asia/Kolkata
1261378	Nimaj	26.150	74.001	IN	Asia/Kolkata
1261382	Nilokheri	29.837	76.932	IN	Asia/Kolkata
1261394	Nileshwar	12.260	75.135	IN	Asia/Kolkata
1261396	Nilanga	18.117	76.753	IN	Asia/Kolkata
1261401	Nilakottai	10.165	77.850	IN	Asia/Kolkata
1261402	Nilgiri	21.462	86.768	IN	Asia/Kolkata
1261415	Nihtaur	29.324	78.387	IN	Asia/Kolkata
1261446	Nidadavole	16.906	81.672	IN	Asia/Kolkata
1261451	Nichlaul	27.312	83.725	IN	Asia/Kolkata
1261470	Neyyattinkara	8.399	77.086	IN	Asia/Kolkata
1261473	Neyveli	11.609	79.499	IN	Asia/Kolkata
1261481	New Delhi	28.621	77.215	IN	Asia/Kolkata
1261512	Neral	19.025	73.317	IN	Asia/Kolkata
1261517	Nepanagar	21.454	76.393	IN	Asia/Kolkata
1261529	Nellore	14.450	79.987	IN	Asia/Kolkata
1261532	Nellikkuppam	11.776	79.670	IN	Asia/Kolkata
1261539	Nelamangala	13.100	77.394	IN	Asia/Kolkata
1261553	Nedumangad	8.603	77.001	IN	Asia/Kolkata
1261567	Nayudupet	13.907	79.895	IN	Asia/Kolkata
1261580	Nayagarh	20.129	85.096	IN	Asia/Kolkata
1261598	Nawanshahr	31.125	76.116	IN	Asia/Kolkata
1261613	Nawalgarh	27.852	75.274	IN	Asia/Kolkata
1261614	Niwai	26.361	75.918	IN	Asia/Kolkata
1261631	Nawada	24.887	85.544	IN	Asia/Kolkata
1261639	Nawabganj	28.541	79.635	IN	Asia/Kolkata
1261641	Nawabganj	26.931	81.198	IN	Asia/Kolkata
1261642	Nawabganj	26.864	82.141	IN	Asia/Kolkata
1261647	Nawa	27.020	75.002	IN	Asia/Kolkata
1261653	Navsari	20.942	72.925	IN	Asia/Kolkata
1261667	Navalgund	15.559	75.353	IN	Asia/Kolkata
1261669	Navadwip	23.407	88.369	IN	Asia/Kolkata
1261672	Nautanwa	27.428	83.418	IN	Asia/Kolkata
1261696	Naugachhia	25.388	87.099	IN	Asia/Kolkata
1261705	Natham	10.228	78.230	IN	Asia/Kolkata
1261711	Nathdwara	24.938	73.824	IN	Asia/Kolkata
1261721	Nasrullahganj	22.684	77.271	IN	Asia/Kolkata
1261722	Nasriganj	25.051	84.328	IN	Asia/Kolkata
1261726	Naspur	18.846	79.462	IN	Asia/Kolkata
1261727	Nasirabad	26.305	74.734	IN	Asia/Kolkata
1261731	Nashik	19.997	73.791	IN	Asia/Kolkata
1261736	Narwar	25.644	77.913	IN	Asia/Kolkata
1261739	Narwana	29.599	76.119	IN	Asia/Kolkata
1261748	Narsipatnam	17.667	82.612	IN	Asia/Kolkata
1261752	Narsinghgarh	23.708	77.093	IN	Asia/Kolkata
1261754	Narsimhapur	22.949	79.184	IN	Asia/Kolkata
1261771	Narnaund	29.220	76.143	IN	Asia/Kolkata
1261772	Narnaul	28.044	76.108	IN	Asia/Kolkata
1261800	Nargund	15.723	75.387	IN	Asia/Kolkata
1261809	Narela	28.853	77.093	IN	Asia/Kolkata
1261810	Naregal	15.573	75.808	IN	Asia/Kolkata
1261823	Narayanpet	16.748	77.495	IN	Asia/Kolkata
1261828	Narayangarh	30.478	77.128	IN	Asia/Kolkata
1261835	Naravarikuppam	13.191	80.185	IN	Asia/Kolkata
1261837	Naraura	28.201	78.387	IN	Asia/Kolkata
1261839	Narauli	28.485	78.715	IN	Asia/Kolkata
1261848	Narasaraopet	16.235	80.049	IN	Asia/Kolkata
1261852	Narasapur	16.434	81.698	IN	Asia/Kolkata
1261853	Narasannapeta	18.414	84.045	IN	Asia/Kolkata
1261871	Naraini	25.190	80.475	IN	Asia/Kolkata
1261872	Naraina	26.791	75.206	IN	Asia/Kolkata
1261882	Napasar	27.961	73.559	IN	Asia/Kolkata
1261901	Nanpara	27.865	81.500	IN	Asia/Kolkata
1261910	Nanjangud	12.118	76.684	IN	Asia/Kolkata
1261913	Nangloi Jat	28.680	77.068	IN	Asia/Kolkata
1261922	Nangal	31.390	76.376	IN	Asia/Kolkata
1261927	Nandyal	15.478	78.484	IN	Asia/Kolkata
1261931	Nandurbar	21.367	74.241	IN	Asia/Kolkata
1261932	Nandura Buzurg	20.834	76.459	IN	Asia/Kolkata
1261957	Nandikotkur	15.857	78.266	IN	Asia/Kolkata
1261960	Nandigama	16.772	80.286	IN	Asia/Kolkata
1261971	Nandgaon	20.307	74.655	IN	Asia/Kolkata
1261977	Nanded	19.160	77.315	IN	Asia/Kolkata
1261998	Nanauta	29.712	77.417	IN	Asia/Kolkata
1262013	Namrup	27.194	95.319	IN	Asia/Kolkata
1262034	Nambiyur	11.358	77.321	IN	Asia/Kolkata
1262039	Namakkal	11.221	78.165	IN	Asia/Kolkata
1262040	Namagiripettai	11.455	78.268	IN	Asia/Kolkata
1262065	Nalhati	24.297	87.829	IN	Asia/Kolkata
1262067	Nalgonda	17.054	79.267	IN	Asia/Kolkata
1262073	Naldurg	17.817	76.282	IN	Asia/Kolkata
1262089	Nakur	29.920	77.304	IN	Asia/Kolkata
1262092	Naksalbari	26.683	88.220	IN	Asia/Kolkata
1262097	Nakodar	31.126	75.475	IN	Asia/Kolkata
1262109	Najibabad	29.612	78.343	IN	Asia/Kolkata
1262111	Najafgarh	28.609	76.980	IN	Asia/Kolkata
1262115	Nainwa	25.771	75.850	IN	Asia/Kolkata
1262116	Nainpur	22.430	80.106	IN	Asia/Kolkata
1262117	Naini Tal	29.397	79.447	IN	Asia/Kolkata
1262131	Naihati	22.894	88.415	IN	Asia/Kolkata
1262140	Nahorkatiya	27.286	95.328	IN	Asia/Kolkata
1262151	Nahan	30.560	77.294	IN	Asia/Kolkata
1262180	Nagpur	21.146	79.085	IN	Asia/Kolkata
1262187	Nagod	24.569	80.588	IN	Asia/Kolkata
1262200	Nagina	29.444	78.436	IN	Asia/Kolkata
1262204	Nagercoil	8.179	77.432	IN	Asia/Kolkata
1262209	Nagda	23.458	75.418	IN	Asia/Kolkata
1262216	Nagaur	27.202	73.734	IN	Asia/Kolkata
1262230	Nagar Karnul	16.482	78.325	IN	Asia/Kolkata
1262240	Nagari	13.321	79.586	IN	Asia/Kolkata
1262253	Nagar	27.424	77.099	IN	Asia/Kolkata
1262260	Negapatam	10.764	79.843	IN	Asia/Kolkata
1262266	Nagamangala	12.819	76.755	IN	Asia/Kolkata
1262285	Naduvannur	11.488	75.775	IN	Asia/Kolkata
1262292	Nadiad	22.694	72.862	IN	Asia/Kolkata
1262296	Nadbai	27.223	77.196	IN	Asia/Kolkata
1262302	Nadapuram	11.685	75.655	IN	Asia/Kolkata
1262318	Nabinagar	24.607	84.126	IN	Asia/Kolkata
1262319	Nabha	30.376	76.153	IN	Asia/Kolkata
1262321	Mysore	12.298	76.639	IN	Asia/Kolkata
1262330	Muzaffarpur	26.123	85.391	IN	Asia/Kolkata
1262332	Muzaffarnagar	29.471	77.703	IN	Asia/Kolkata
1262338	Muvattupula	9.985	76.577	IN	Asia/Kolkata
1262346	Muthupet	10.395	79.494	IN	Asia/Kolkata
1262374	Mussoorie	30.455	78.071	IN	Asia/Kolkata
1262380	Musiri	10.953	78.444	IN	Asia/Kolkata
1262382	Mushabani	22.511	86.457	IN	Asia/Kolkata
1262395	Murwara	23.838	80.394	IN	Asia/Kolkata
1262410	Murtajapur	20.733	77.367	IN	Asia/Kolkata
1262412	Murshidabad	24.184	88.272	IN	Asia/Kolkata
1262419	Murliganj	25.897	86.996	IN	Asia/Kolkata
1262426	Morinda	30.790	76.499	IN	Asia/Kolkata
1262444	Murbad	19.254	73.390	IN	Asia/Kolkata
1262453	Muradnagar	28.781	77.499	IN	Asia/Kolkata
1262463	Munnar	10.088	77.062	IN	Asia/Kolkata
1262482	Monghyr	25.375	86.475	IN	Asia/Kolkata
1262484	Mungeli	22.066	81.685	IN	Asia/Kolkata
1262485	Mungaoli	24.408	78.096	IN	Asia/Kolkata
1262491	Mundwa	27.063	73.823	IN	Asia/Kolkata
1262497	Mundra	22.839	69.722	IN	Asia/Kolkata
1262510	Mundgod	14.971	75.037	IN	Asia/Kolkata
1262516	Mundargi	15.207	75.884	IN	Asia/Kolkata
1262534	Multai	21.775	78.258	IN	Asia/Kolkata
1262546	Mulki	13.091	74.794	IN	Asia/Kolkata
1262553	Mulgund	15.281	75.521	IN	Asia/Kolkata
1262562	Mulbagal	13.164	78.393	IN	Asia/Kolkata
1262566	Muluppilagadu	11.798	75.451	IN	Asia/Kolkata
1262574	Mul	20.070	79.678	IN	Asia/Kolkata
1262578	Muktsar	30.474	74.517	IN	Asia/Kolkata
1262591	Mukher	18.706	77.368	IN	Asia/Kolkata
1262596	Mukerian	31.954	75.617	IN	Asia/Kolkata
1262624	Muhammadabad	27.309	79.433	IN	Asia/Kolkata
1262625	Muhammadabad	26.034	83.381	IN	Asia/Kolkata
1262626	Muhammadabad	25.619	83.756	IN	Asia/Kolkata
1262634	Mughal Sarai	25.283	83.120	IN	Asia/Kolkata
1262651	Mudkhed	19.157	77.503	IN	Asia/Kolkata
1262663	Mudhol	16.334	75.283	IN	Asia/Kolkata
1262664	Mudgal	16.012	76.442	IN	Asia/Kolkata
1262669	Muddebihal	16.338	76.132	IN	Asia/Kolkata
1262672	Mudbidri	13.067	74.995	IN	Asia/Kolkata
1262678	Mubarakpur	26.089	83.291	IN	Asia/Kolkata
1262710	Mothihari	26.649	84.917	IN	Asia/Kolkata
1262734	Morwa	22.905	73.839	IN	Asia/Kolkata
1262740	Morsi	21.340	78.013	IN	Asia/Kolkata
1262771	Morena	26.499	77.995	IN	Asia/Kolkata
1262775	Morbi	22.817	70.838	IN	Asia/Kolkata
1262783	Morar	26.226	78.225	IN	Asia/Kolkata
1262794	Moram	17.788	76.471	IN	Asia/Kolkata
1262801	Moradabad	28.839	78.777	IN	Asia/Kolkata
1262824	Mon	26.736	95.058	IN	Asia/Kolkata
1262843	Mokokchung	26.325	94.518	IN	Asia/Kolkata
1262852	Mokameh	25.397	85.922	IN	Asia/Kolkata
1262863	Moirang	24.498	93.778	IN	Asia/Kolkata
1262951	Moga	30.814	75.169	IN	Asia/Kolkata
1262958	Modasa	23.463	73.299	IN	Asia/Kolkata
1262988	Misrikh	27.431	80.532	IN	Asia/Kolkata
1262995	Mirzapur	25.145	82.565	IN	Asia/Kolkata
1263012	Mirialguda	16.872	79.562	IN	Asia/Kolkata
1263015	Mirganj	28.540	79.208	IN	Asia/Kolkata
1263021	Miranpur Katra	28.030	79.668	IN	Asia/Kolkata
1263022	Miranpur	29.290	77.949	IN	Asia/Kolkata
1263034	Minjur	13.280	80.258	IN	Asia/Kolkata
1263051	Milak	28.610	79.170	IN	Asia/Kolkata
1263057	Mihona	26.284	78.980	IN	Asia/Kolkata
1263083	Mhasvad	17.634	74.788	IN	Asia/Kolkata
1263101	Mettur	11.788	77.801	IN	Asia/Kolkata
1263103	Mettupalayam	11.300	76.935	IN	Asia/Kolkata
1263120	Merta	26.649	74.034	IN	Asia/Kolkata
1263142	Mendarda	21.321	70.441	IN	Asia/Kolkata
1263148	Memari	23.176	88.097	IN	Asia/Kolkata
1263151	Melur	10.032	78.339	IN	Asia/Kolkata
1263185	Mehndawal	26.976	83.110	IN	Asia/Kolkata
1263195	Mehkar	20.151	76.568	IN	Asia/Kolkata
1263214	Meerut	28.980	77.706	IN	Asia/Kolkata
1263220	Medinipur	22.421	87.323	IN	Asia/Kolkata
1263230	Medak	18.045	78.261	IN	Asia/Kolkata
1263247	Mayiladuthurai	11.104	79.655	IN	Asia/Kolkata
1263255	Mayang Imphal	24.610	93.889	IN	Asia/Kolkata
1263275	Mawana	29.103	77.922	IN	Asia/Kolkata
1263280	Mavoor	11.267	75.917	IN	Asia/Kolkata
1263285	Mavelikara	9.259	76.556	IN	Asia/Kolkata
1263293	Maur	30.083	75.250	IN	Asia/Kolkata
1263300	Mauganj	24.667	81.873	IN	Asia/Kolkata
1263303	Maudaha	25.683	80.114	IN	Asia/Kolkata
1263306	Mau Aimma	25.695	81.923	IN	Asia/Kolkata
1263309	Mau	26.266	78.671	IN	Asia/Kolkata
1263311	Mau	25.942	83.561	IN	Asia/Kolkata
1263331	Mattanur	11.930	75.572	IN	Asia/Kolkata
1263364	Mathura	27.504	77.672	IN	Asia/Kolkata
1263395	Matabhanga	26.342	89.216	IN	Asia/Kolkata
1263427	Masaurhi Buzurg	25.354	85.032	IN	Asia/Kolkata
1263494	Mormugao	15.389	73.815	IN	Asia/Kolkata
1263504	Markapur	15.735	79.268	IN	Asia/Kolkata
1263522	Mariani	26.657	94.315	IN	Asia/Kolkata
1263523	Mariahu	25.604	82.604	IN	Asia/Kolkata
1263528	Marhaura	25.973	84.868	IN	Asia/Kolkata
1263532	Margherita	27.285	95.668	IN	Asia/Kolkata
1263564	Marakkanam	12.192	79.942	IN	Asia/Kolkata
1263566	Marayur	10.276	77.162	IN	Asia/Kolkata
1263567	Marahra	27.737	78.569	IN	Asia/Kolkata
1263580	Mapuca	15.592	73.809	IN	Asia/Kolkata
1263591	Manwat	19.301	76.497	IN	Asia/Kolkata
1263594	Manvi	15.991	77.050	IN	Asia/Kolkata
1263610	Manthani	18.651	79.665	IN	Asia/Kolkata
1263622	Mansa	29.988	75.402	IN	Asia/Kolkata
1263623	Mansa	23.426	72.657	IN	Asia/Kolkata
1263649	Manoharpur	27.298	75.950	IN	Asia/Kolkata
1263659	Mannargudi	10.666	79.451	IN	Asia/Kolkata
1263661	Mannarakkat	10.992	76.464	IN	Asia/Kolkata
1263664	Manmad	20.253	74.438	IN	Asia/Kolkata
1263678	Mankachar	25.533	89.864	IN	Asia/Kolkata
1263684	Majalgaon	19.155	76.210	IN	Asia/Kolkata
1263691	Manjhanpur	25.530	81.376	IN	Asia/Kolkata
1263694	Manjeri	11.120	76.120	IN	Asia/Kolkata
1263707	Manipal	13.350	74.783	IN	Asia/Kolkata
1263723	Manihari	25.339	87.620	IN	Asia/Kolkata
1263730	Maniar	25.985	84.172	IN	Asia/Kolkata
1263744	Mangrul Pir	20.314	77.342	IN	Asia/Kolkata
1263751	Mangrol	25.331	76.510	IN	Asia/Kolkata
1263752	Mangrol	21.123	70.115	IN	Asia/Kolkata
1263761	Manglaur	29.791	77.878	IN	Asia/Kolkata
1263780	Mangalore	12.917	74.856	IN	Asia/Kolkata
1263787	Mangaldai	26.442	92.030	IN	Asia/Kolkata
1263797	Mangalagiri	16.431	80.568	IN	Asia/Kolkata
1263807	Maner	25.646	84.873	IN	Asia/Kolkata
1263814	Mandya	12.522	76.897	IN	Asia/Kolkata
1263824	Mandvi	22.833	69.352	IN	Asia/Kolkata
1263826	Mandvi	21.255	73.304	IN	Asia/Kolkata
1263834	Mandsaur	24.072	75.070	IN	Asia/Kolkata
1263852	Mandla	22.599	80.371	IN	Asia/Kolkata
1263862	Mandi	31.712	76.933	IN	Asia/Kolkata
1263879	Mandawar	29.487	78.127	IN	Asia/Kolkata
1263898	Mandapeta	16.863	81.929	IN	Asia/Kolkata
1263900	Mandapam	9.276	79.124	IN	Asia/Kolkata
1263911	Mandalgarh	25.194	75.072	IN	Asia/Kolkata
1263917	Mandal	25.441	74.570	IN	Asia/Kolkata
1263936	Mancheral	18.871	79.429	IN	Asia/Kolkata
1263940	Manawar	22.236	75.089	IN	Asia/Kolkata
1263943	Manavadar	21.498	70.138	IN	Asia/Kolkata
1263949	Manasa	24.478	75.141	IN	Asia/Kolkata
1263952	Manapparai	10.608	78.426	IN	Asia/Kolkata
1263965	Manamadurai	9.673	78.471	IN	Asia/Kolkata
1263968	Manali	13.167	80.267	IN	Asia/Kolkata
1264007	Malvan	16.060	73.463	IN	Asia/Kolkata
1264010	Malur	13.003	77.938	IN	Asia/Kolkata
1264032	Malpura	26.284	75.365	IN	Asia/Kolkata
1264037	Malpe	13.350	74.704	IN	Asia/Kolkata
1264047	Mallasamudram	11.493	78.031	IN	Asia/Kolkata
1264071	Malkapur	20.886	76.199	IN	Asia/Kolkata
1264075	Malakanagiri	18.364	81.888	IN	Asia/Kolkata
1264085	Malihabad	26.922	80.711	IN	Asia/Kolkata
1264111	Maler Kotla	30.531	75.879	IN	Asia/Kolkata
1264115	Malegaon	20.550	74.535	IN	Asia/Kolkata
1264136	Malavalli	12.386	77.060	IN	Asia/Kolkata
1264138	Malaut	30.211	74.482	IN	Asia/Kolkata
1264154	Malappuram	11.042	76.082	IN	Asia/Kolkata
1264196	Makum	27.487	95.436	IN	Asia/Kolkata
1264198	Maksi	23.260	76.146	IN	Asia/Kolkata
1264206	Makrana	27.044	74.724	IN	Asia/Kolkata
1264282	Mairwa	26.232	84.163	IN	Asia/Kolkata
1264292	Mainpuri	27.229	79.029	IN	Asia/Kolkata
1264301	Mainaguri	26.563	88.820	IN	Asia/Kolkata
1264317	Maihar	24.266	80.761	IN	Asia/Kolkata
1264323	Mahwah	27.046	76.932	IN	Asia/Kolkata
1264344	Mahudha	22.821	72.940	IN	Asia/Kolkata
1264356	Maholi	27.664	80.474	IN	Asia/Kolkata
1264359	Mahoba	25.291	79.875	IN	Asia/Kolkata
1264363	Mahmudabad	27.292	81.118	IN	Asia/Kolkata
1264368	Mahishadal	22.186	87.981	IN	Asia/Kolkata
1264383	Mahgawan	26.495	78.616	IN	Asia/Kolkata
1264385	Maheshwar	22.176	75.587	IN	Asia/Kolkata
1264395	Mahendragarh	28.269	76.153	IN	Asia/Kolkata
1264398	Mahemdavad	22.824	72.756	IN	Asia/Kolkata
1264403	Mahe	11.702	75.535	IN	Asia/Kolkata
1264407	Mahbubnagar	16.744	77.986	IN	Asia/Kolkata
1264409	Mahbubabad	17.597	80.002	IN	Asia/Kolkata
1264414	Mahasamund	21.107	82.095	IN	Asia/Kolkata
1264433	Maharaganj	27.145	83.562	IN	Asia/Kolkata
1264436	Maharajgani	26.110	84.504	IN	Asia/Kolkata
1264455	Maham	28.969	76.295	IN	Asia/Kolkata
1264457	Mahalingpur	16.389	75.109	IN	Asia/Kolkata
1264489	Mahad	18.083	73.417	IN	Asia/Kolkata
1264504	Maghar	26.756	83.128	IN	Asia/Kolkata
1264514	Magadi	12.957	77.224	IN	Asia/Kolkata
1264520	Madurantakam	12.512	79.885	IN	Asia/Kolkata
1264521	Madurai	9.919	78.120	IN	Asia/Kolkata
1264523	Madukkur	10.481	79.399	IN	Asia/Kolkata
1264524	Madukkarai	10.906	76.963	IN	Asia/Kolkata
1264527	Chennai	13.088	80.278	IN	Asia/Kolkata
1264540	Madikeri	12.426	75.738	IN	Asia/Kolkata
1264543	Madhyamgram	22.689	88.446	IN	Asia/Kolkata
1264551	Madhupur	24.274	86.639	IN	Asia/Kolkata
1264553	Madhugiri	13.660	77.212	IN	Asia/Kolkata
1264555	Madhubani	26.354	86.072	IN	Asia/Kolkata
1264570	Madhipura	25.921	86.793	IN	Asia/Kolkata
1264588	Madgaon	15.275	73.958	IN	Asia/Kolkata
1264592	Maddur	12.583	77.043	IN	Asia/Kolkata
1264621	Madanapalle	13.550	78.503	IN	Asia/Kolkata
1264637	Machilipatnam	16.187	81.139	IN	Asia/Kolkata
1264643	Machhlishahr	25.686	82.411	IN	Asia/Kolkata
1264644	Machhiwara	30.916	76.200	IN	Asia/Kolkata
1264647	Macherla	16.476	79.435	IN	Asia/Kolkata
1264688	Lunglei	22.892	92.742	IN	Asia/Kolkata
1264700	Lunavada	23.128	73.610	IN	Asia/Kolkata
1264728	Ludhiana	30.912	75.854	IN	Asia/Kolkata
1264733	Lucknow	26.839	80.923	IN	Asia/Kolkata
1264735	Luckeesarai	25.177	86.095	IN	Asia/Kolkata
1264756	Losal	27.400	74.917	IN	Asia/Kolkata
1264773	Loni	28.751	77.290	IN	Asia/Kolkata
1264793	Lonavla	18.753	73.406	IN	Asia/Kolkata
1264794	Lonar	19.985	76.520	IN	Asia/Kolkata
1264839	Lohardaga	23.433	84.680	IN	Asia/Kolkata
1264890	Lingsugur	16.159	76.522	IN	Asia/Kolkata
1264912	Limbdi	22.565	71.811	IN	Asia/Kolkata
1264949	Leteri	24.060	77.409	IN	Asia/Kolkata
1264976	Leh	34.165	77.584	IN	Asia/Kolkata
1264989	Lawar Khas	29.111	77.778	IN	Asia/Kolkata
1265007	Laungowal	30.194	75.681	IN	Asia/Kolkata
1265014	Latur	18.397	76.568	IN	Asia/Kolkata
1265022	Lathi	21.723	71.388	IN	Asia/Kolkata
1265025	Latehar	23.744	84.500	IN	Asia/Kolkata
1265053	Lar	26.204	83.969	IN	Asia/Kolkata
1265143	Lalsot	26.560	76.329	IN	Asia/Kolkata
1265150	Lalpur	22.191	69.964	IN	Asia/Kolkata
1265157	Lalitpur	24.690	78.419	IN	Asia/Kolkata
1265163	Lalgudi	10.874	78.819	IN	Asia/Kolkata
1265166	Lalgola	24.422	88.252	IN	Asia/Kolkata
1265169	Lalganj	25.932	81.705	IN	Asia/Kolkata
1265170	Lalganj	25.869	85.174	IN	Asia/Kolkata
1265201	Lakshmeshwar	15.127	75.469	IN	Asia/Kolkata
1265208	Laksar	29.759	78.041	IN	Asia/Kolkata
1265220	Lakhyabad	23.667	86.667	IN	Asia/Kolkata
1265233	Lakhnadon	22.600	79.601	IN	Asia/Kolkata
1265242	Lakhimpur	27.948	80.779	IN	Asia/Kolkata
1265246	Lakheri	25.672	76.177	IN	Asia/Kolkata
1265310	Laharpur	27.708	80.903	IN	Asia/Kolkata
1265311	Lahar	26.194	78.941	IN	Asia/Kolkata
1265323	Ladwa	29.994	77.046	IN	Asia/Kolkata
1265331	Ladnun	27.653	74.400	IN	Asia/Kolkata
1265354	Laxmangarh	27.823	75.028	IN	Asia/Kolkata
1265387	Kuzhithurai	8.318	77.192	IN	Asia/Kolkata
1265400	Koothanallur	10.720	79.516	IN	Asia/Kolkata
1265401	Kuttampuzha	10.150	76.735	IN	Asia/Kolkata
1265415	Kutiyana	21.624	69.985	IN	Asia/Kolkata
1265418	Kutiatodu	9.800	76.333	IN	Asia/Kolkata
1265446	Kushtagi	15.756	76.191	IN	Asia/Kolkata
1265491	Kurnool	15.829	78.036	IN	Asia/Kolkata
1265504	Kurinjippadi	11.550	79.591	IN	Asia/Kolkata
1265521	Kurduvadi	18.093	75.416	IN	Asia/Kolkata
1265539	Kurandvad	16.683	74.589	IN	Asia/Kolkata
1265555	Kuppam	12.749	78.342	IN	Asia/Kolkata
1265579	Kunnamkulam	10.647	76.067	IN	Asia/Kolkata
1265580	Kunnamangalam	11.305	75.878	IN	Asia/Kolkata
1265591	Kunigal	13.023	77.025	IN	Asia/Kolkata
1265605	Kundla	21.342	71.306	IN	Asia/Kolkata
1265607	Kundgol	15.256	75.247	IN	Asia/Kolkata
1265613	Kundarkhi	28.683	78.786	IN	Asia/Kolkata
1265632	Kunda	25.717	81.514	IN	Asia/Kolkata
1265645	Kumta	14.429	74.419	IN	Asia/Kolkata
1265655	Kumher	27.317	77.371	IN	Asia/Kolkata
1265660	Kumhari	21.267	81.517	IN	Asia/Kolkata
1265670	Kumbhraj	24.373	77.048	IN	Asia/Kolkata
1265683	Kumbakonam	10.962	79.391	IN	Asia/Kolkata
1265709	Kulu	31.958	77.108	IN	Asia/Kolkata
1265711	Kulti	23.732	86.844	IN	Asia/Kolkata
1265716	Kulpahar	25.320	79.639	IN	Asia/Kolkata
1265723	Kulittalai	10.935	78.413	IN	Asia/Kolkata
1265734	Kulgam	33.645	75.019	IN	Asia/Kolkata
1265752	Kukshi	22.207	74.758	IN	Asia/Kolkata
1265767	Kukatpally	17.485	78.414	IN	Asia/Kolkata
1265773	Kuju	23.725	85.510	IN	Asia/Kolkata
1265795	Kudligi	14.905	76.385	IN	Asia/Kolkata
1265811	Kudachi	16.628	74.854	IN	Asia/Kolkata
1265821	Kuchera	26.987	73.971	IN	Asia/Kolkata
1265828	Kuchaman	27.147	74.857	IN	Asia/Kolkata
1265830	Kuchaiburi	22.267	86.174	IN	Asia/Kolkata
1265852	Krishnarajpet	12.666	76.488	IN	Asia/Kolkata
1265859	Krishnanagar	23.406	88.491	IN	Asia/Kolkata
1265863	Krishnagiri	12.519	78.214	IN	Asia/Kolkata
1265873	Kozhikode	11.248	75.780	IN	Asia/Kolkata
1265881	Koynanagar	17.400	73.767	IN	Asia/Kolkata
1265886	Kovvur	17.016	81.729	IN	Asia/Kolkata
1265888	Kovur	14.501	79.985	IN	Asia/Kolkata
1265891	Kovilpatti	9.172	77.870	IN	Asia/Kolkata
1265905	Kotturu	14.824	76.220	IN	Asia/Kolkata
1265911	Kottayam	9.587	76.521	IN	Asia/Kolkata
1265938	Kottagudem	17.551	80.618	IN	Asia/Kolkata
1265961	Kotputli	27.702	76.199	IN	Asia/Kolkata
1265964	Kotma	23.204	81.979	IN	Asia/Kolkata
1266014	Kotdwara	29.746	78.522	IN	Asia/Kolkata
1266029	Kotaparh	19.143	82.325	IN	Asia/Kolkata
1266031	Kotamangalam	10.064	76.628	IN	Asia/Kolkata
1266038	Kotagiri	11.421	76.860	IN	Asia/Kolkata
1266049	Kota	25.183	75.839	IN	Asia/Kolkata
1266051	Kota	22.295	82.024	IN	Asia/Kolkata
1266070	Kosigi	15.855	77.245	IN	Asia/Kolkata
